C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_05_596.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_05_596.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_05_596.jpg, 0.0182802, 0, 0, 25.42198
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_05_698.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_05_698.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_05_698.jpg, 0.3071868, 0.2724213, 0, 25.27407
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_05_801.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_05_801.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_05_801.jpg, 0.2433576, 0.06980309, 0, 25.18695
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_05_901.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_05_901.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_05_901.jpg, 0, 0, 0, 24.88622
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_004.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_004.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_004.jpg, 0.3057441, 0.2205789, 0, 24.70227
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_106.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_106.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_106.jpg, 0.6126861, 0.4347261, 0, 24.71955
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_210.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_210.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_210.jpg, 0.4162656, 0.1381038, 0, 24.71505
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_311.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_311.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_311.jpg, 0.5790802, 0.0155148, 0, 24.47477
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_413.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_413.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_413.jpg, 0.8821386, 0, 0, 23.99689
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_517.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_517.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_517.jpg, 1, 0, 0, 23.39642
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_621.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_621.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_621.jpg, 0.924913, 0, 0, 22.9728
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_724.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_724.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_724.jpg, 0.5561814, 0, 0, 22.77301
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_827.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_827.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_827.jpg, 0.2456535, 0, 0, 22.60711
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_06_930.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_06_930.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_06_930.jpg, 0, 0, 0, 22.35146
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_033.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_033.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_033.jpg, 0, 0, 0, 22.11621
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_136.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_136.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_136.jpg, 0, 0, 0, 21.88848
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_238.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_238.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_238.jpg, 0, 0, 0, 21.66856
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_343.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_343.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_343.jpg, 0, 0, 0, 21.40551
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_447.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_447.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_447.jpg, 0, 0, 0, 21.18754
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_552.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_552.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_552.jpg, 0, 0, 0, 20.97522
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_654.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_654.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_654.jpg, 0, 0.2160504, 0, 20.84839
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_761.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_761.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_761.jpg, 0, 0.3726798, 0, 21.08281
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_868.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_868.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_868.jpg, 0, 0.005179532, 0, 21.09054
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_07_973.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_07_973.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_07_973.jpg, 0, 0.2113377, 0, 20.95552
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_075.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_075.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_075.jpg, 0, 0.08009823, 0, 21.0214
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_177.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_177.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_177.jpg, 0, 0.1043922, 0, 20.82213
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_281.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_281.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_281.jpg, 0, 0.2608173, 0, 20.91811
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_386.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_386.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_386.jpg, 0, 0, 0, 20.79023
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_492.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_492.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_492.jpg, 0.2307054, 0.1828251, 0, 20.63718
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_598.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_598.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_598.jpg, 0.394632, 0.4552581, 0, 20.70185
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_698.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_698.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_698.jpg, 0.1129428, 0.1735689, 0, 20.92323
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_805.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_805.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_805.jpg, 0, 0, 0, 20.74049
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_08_911.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_08_911.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_08_911.jpg, 0.1849863, 0.1101735, 0, 20.35517
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_016.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_016.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_016.jpg, 0.3354345, 0.1667727, 0, 20.56205
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_120.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_120.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_120.jpg, 0.05120905, 0, 0, 20.12187
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_220.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_220.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_220.jpg, 0, 0, 0, 20.22899
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_326.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_326.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_326.jpg, 0.3388215, 0.2398974, 0, 20.03179
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_431.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_431.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_431.jpg, 0.2518719, 0.06516361, 0, 19.72013
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_532.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_532.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_532.jpg, 0, 0, 0, 19.86088
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_635.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_635.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_635.jpg, 0, 0, 0, 19.27191
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_737.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_737.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_737.jpg, 0, 0, 0, 19.47904
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_844.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_844.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_844.jpg, 0, 0, 0, 19.25851
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_09_945.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_09_945.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_09_945.jpg, 0, 0, 0, 18.6067
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_049.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_049.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_049.jpg, 0, 0.0683376, 0, 18.88887
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_157.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_157.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_157.jpg, 0, 0.3613836, 0, 18.52116
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_259.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_259.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_259.jpg, 0, 0.6543058, 0, 19.30297
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_362.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_362.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_362.jpg, 0, 1, 0, 20.24765
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_464.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_464.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_464.jpg, 0.1795272, 1, 0, 21.14032
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_566.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_566.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_566.jpg, 0.3539289, 1, 0, 22.09585
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_668.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_668.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_668.jpg, 0.06595385, 1, 0, 23.051
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_771.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_771.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_771.jpg, 0, 1, 0, 24.02802
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_875.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_875.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_875.jpg, 0, 1, 0, 24.9897
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_10_978.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_10_978.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_10_978.jpg, 0, 1, 0, 25.94707
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_081.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_081.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_081.jpg, 0, 1, 0, 26.89428
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_183.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_183.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_183.jpg, 0, 1, 0, 28.01852
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_287.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_287.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_287.jpg, 0, 1, 0, 28.94501
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_389.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_389.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_389.jpg, 0, 1, 0, 29.8622
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_494.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_494.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_494.jpg, 0, 1, 0, 30.19049
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_597.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_597.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_597.jpg, 0, 1, 0, 30.19027
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_700.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_700.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_700.jpg, 0, 1, 0, 30.19028
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_808.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_808.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_808.jpg, 0, 1, 0, 30.19029
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_11_911.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_11_911.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_11_911.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_014.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_014.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_014.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_116.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_116.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_116.jpg, 0, 1, 0, 30.19031
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_218.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_218.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_218.jpg, 0, 1, 0, 30.19033
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_320.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_320.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_320.jpg, 0, 1, 0, 30.19029
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_423.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_423.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_423.jpg, 0, 1, 0, 30.19028
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_526.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_526.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_526.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_631.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_631.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_631.jpg, 0, 1, 0, 30.19032
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_732.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_732.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_732.jpg, 0, 1, 0, 30.19028
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_834.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_834.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_834.jpg, 0, 1, 0, 30.19031
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_12_938.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_12_938.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_12_938.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_044.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_044.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_044.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_145.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_145.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_145.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_247.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_247.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_247.jpg, 0, 1, 0, 30.1902
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_352.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_352.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_352.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_454.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_454.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_454.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_555.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_555.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_555.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_659.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_659.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_659.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_761.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_761.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_761.jpg, 0, 1, 0, 30.1903
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_862.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_862.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_862.jpg, 0, 1, 0, 30.19026
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_13_964.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_13_964.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_13_964.jpg, 0, 1, 0, 30.19029
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_068.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_068.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_068.jpg, 0, 1, 0, 30.19028
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_170.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_170.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_170.jpg, 0, 1, 0, 30.19027
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_271.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_271.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_271.jpg, 0, 1, 0, 30.19032
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_375.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_375.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_375.jpg, 0, 1, 0, 30.19031
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_479.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_479.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_479.jpg, -0.0594927, 1, 0, 30.18948
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_583.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_583.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_583.jpg, -0.3180555, 0.9129265, 0, 30.15723
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_685.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_685.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_685.jpg, -0.01013672, 0.6050078, 0, 30.10467
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_791.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_791.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_791.jpg, 0, 0.3064139, 0, 30.02343
C:\Users\berry\Documents\1234123412341234\IMG\center_2024_11_02_08_10_14_895.jpg, C:\Users\berry\Documents\1234123412341234\IMG\left_2024_11_02_08_10_14_895.jpg, C:\Users\berry\Documents\1234123412341234\IMG\right_2024_11_02_08_10_14_895.jpg, -0.204918, 0.0131711, 0, 29.87831
